id,code,name,type,codelist_id
L01,NA,建ぺい率,整数型（Integer）,NA
L01,NA,容積率,整数型（Integer）,NA
L01,NA,共通地点,真偽値型（Boolean）,NA
L01,NA,選定年次ビット,文字列型（CharacterString）,NA
L02,NA,基準地コード_見出し番号,コードリスト「 見出し番号 」,IndexNumL02-v2_4
L02,NA,基準地コード_一連番号,文字列型（CharacterString）,NA
L02,NA,前年度基準地コード_見出し番号,コードリスト「 見出し番号 」,IndexNumL02-v2_4
L02,NA,前年度基準地コード_一連番号,文字列型（CharacterString）,NA
L02,NA,年度,時間型（TM_Instant）※西暦で、「年」のみを記述する。,NA
L02,NA,調査価格,整数型（Integer）,NA
L02,NA,属性移動_選定状況,コードリスト「 選定状況 」,SelectLandStatus-v2_4
L02,NA,属性移動_住居漢字,真偽値型（Boolean）,NA
L02,NA,属性移動_地積,真偽値型（Boolean）,NA
L02,NA,属性移動_利用の現況,真偽値型（Boolean）,NA
L02,NA,属性移動_建物構造,真偽値型（Boolean）,NA
L02,NA,属性移動_供給施設,真偽値型（Boolean）,NA
L02,NA,属性移動_駅からの距離,真偽値型（Boolean）,NA
L02,NA,属性移動_用途区分,真偽値型（Boolean）,NA
L02,NA,属性移動_防火区分,真偽値型（Boolean）,NA
L02,NA,属性移動_都市計画区分,真偽値型（Boolean）,NA
L02,NA,属性移動_森林区分,真偽値型（Boolean）,NA
L02,NA,属性移動_公園区分,真偽値型（Boolean）,NA
L02,NA,属性移動_建ぺい率,真偽値型（Boolean）,NA
L02,NA,属性移動_容積率,真偽値型（Boolean）,NA
L02,NA,基準地行政区域コード,コードリスト 「行政コード」,AdminAreaCd
L02,NA,基準地市区町村名称,文字列型（CharacterString）,NA
L02,NA,住居表示,文字列型（CharacterString）,NA
L02,NA,地積,整数型（Integer）,NA
L02,NA,利用現況,列挙型（住宅、店舗、事務所、銀行、旅館、給油所、工場、倉庫、農地、山林、医院、空地、作業場、原野、その他、用材、雑木）,NA
L02,NA,利用状況表示,文字列型（CharacterString）,NA
L02,NA,建物構造,文字列型（CharacterString）,NA
L02,NA,供給施設有無（水道）,真偽値型（Boolean）,NA
L02,NA,供給施設有無（ガス）,真偽値型（Boolean）,NA
L02,NA,供給施設有無（下水）,真偽値型（Boolean）,NA
L02,NA,形状,文字列型（CharacterString）,NA
L02,NA,間口比率,実数型（Real）,NA
L02,NA,奥行比率,実数型（Real）,NA
L02,NA,地上階層,"整数型（Integer） ※不明・林地の場合、""0""を記述する。",NA
L02,NA,地下階層,"整数型（Integer） ※不明・林地の場合、""0""を記述する。",NA
L02,NA,前面道路状況,文字列型（CharacterString）,NA
L02,NA,前面道路の方位,文字列型（CharacterString）,NA
L02,NA,前面道路の幅員,"実数型（Real） ※駅前広場の場合、""999.9""を記述する。",NA
L02,NA,前面道路の舗装状況,文字列型（CharacterString）,NA
L02,NA,側道状況,文字列型（CharacterString）,NA
L02,NA,側道の方位,文字列型（CharacterString）,NA
L02,NA,周辺の土地利用の状況,文字列型（CharacterString）,NA
L02,NA,駅名,文字列型（CharacterString）,NA
L02,NA,駅からの距離,整数型（Integer） ※近接の場合、“0”を記述する。,NA
L02,NA,用途区分,列挙型（1低専：第一種低層住居専用地域、 2低専：第二種低層住居専用地域、 1中専：第一種中高層住居専用地域、 2中専：第二種中高層住居専用地域、 1住居：第一種住居地域、 2住居：第二種住居地域、 準住居：準住居地域、 近商：近隣商業地域、 商業：商業地域、 準工：準工業地域、 工業：工業地域、 工専：工業専用地域、 田園住：田園住居地域）,NA
L02,NA,防火区分,列挙型（防火：防火地域、 準防：準防火地域）,NA
L02,NA,都市計画区分,列挙型（調区：市街化調整区域、 都市：市街化区域及び市街化調整区域以外の都市計画区域、 都計外：都市計画区域外、 準都計：準都市計画区域）,NA
L02,NA,森林区分,列挙型（地森計：地域森林計画対象区域）,NA
L02,NA,公園区分,列挙型（国立公：国立公園地域、 国定公：国定公園区域）,NA
L02,NA,建ぺい率,整数型（Integer）,NA
L02,NA,容積率,整数型（Integer）,NA
L02,NA,共通地点,真偽値型（Boolean）,NA
L02,NA,選定年次ビット,文字列型（CharacterString）,NA
L03-b,NA,土地利用種別,コードリスト「土地利用種別」※整備年度により異なる。土地利用種別（昭和51年度） 土地利用種別（昭和62年度） 土地利用種別（平成3年度、9年度、18年度） 土地利用種別（21年度、26年度、28年度）,NA
L03-b,NA,衛星写真撮影年月日（平成28年度）,西暦年4桁、月2桁、日2桁で表す数字8文字,NA
L03-b-c,L03b_c_001,メッシュコード,文字型（12桁）,NA
L03-b-c,L03b_c_002,土地利用種別,コードリスト「土地利用種別」 ・都市地域： 土地利用種別(平成21、26、28年度） ・都市地域外： 土地利用種別(平成21、26、28年度）,tweak_LandUseCd-09
L03-b-c,L03b_c_003,衛星写真撮影年月日,西暦年4桁、月2桁、日2桁で表す数字8文字,NA
L03-b-c,L03b_c_004,都市地域範囲,都市地域=1都市地域外=0,NA
L03-b-u,NA,土地利用種別,コードリスト「土地利用種別」,NA
L03-b-u,NA,衛星写真撮影年月日（平成28年度）,西暦年4桁、月2桁、日2桁で表す数字8文字,NA
L05,L05_001,工業用地ID,整数型（Integer）,NA
L05,L05_002,工業用地名,文字列型（CharacterString）,NA
L05,L05_003,行政コード,コードリスト「行政コード」,AdminAreaCd
L05,L05_004,市区町村名,文字列型（CharacterString）,NA
L05,L05_005,臨海・内陸区分コード,コードリスト「臨海・内陸区分コード」,NA
L05,L05_006,特記事項,文字列型（CharacterString）,NA
L05,L05_007,事業主体名,文字列型（CharacterString）,NA
L05,L05_008,事業完了年,時間型（TM_Instant）,NA
L05,L05_009,全体開発面積,実数型（Real）,NA
L05,L05_010,工業用地面積,実数型（Real）,NA
L05,L05_011,未利用面積,実数型（Real）,NA
L05,L05_013,用途地域コード,コードリスト「用途地域コード」,useDistrict
L05,L05_014,立地企業数,整数型（Integer）,NA
L05,L05_015,立地企業名1～10,文字列型（CharacterString）,NA
L05,L05_016,業種,文字列型（CharacterString）,NA
N02,N02_001,鉄道区分,コードリスト「鉄道区分コード」,RailwayClassCd
N02,N02_002,事業者種別,コードリスト「事業者種別コード」,InstitutionTypeCd
N02,N02_003,路線名,文字列型,NA
N02,N02_004,運営会社,文字列型,NA
N02,N02_005,駅名,文字列型,NA
N03,N03_001,都道府県名,文字列型（CharacterString）,NA
N03,N03_002,支庁・振興局名,文字列型（CharacterString）,NA
N03,N03_003,郡・政令都市名,文字列型（CharacterString）,NA
N03,N03_004,市区町村名,文字列型（CharacterString）,NA
N03,N03_007,行政区域コード,コードリスト「 行政コード 」,AdminAreaCd
N05,N05_001,事業者種別,コードリスト「事業者種別コード」,RailwayClass2Cd
N05,N05_002,路線名,文字列型（CharacterString）,NA
N05,N05_003,運営会社,文字列型（CharacterString）,NA
N05,N05_004,供用開始年,時間型（TM_Instant）,NA
N05,N05_005b,設置期間（設置開始）,時間型（TM_Instant）,NA
N05,N05_005e,設置期間（設置終了）,時間型（TM_Instant）,NA
N05,N05_006,関係ID,文字列型（CharacterString）,NA
N05,N05_007,変遷ID,コードリスト「変遷IDコード」,RailwayTransitionCd
N05,N05_008,変遷備考,文字列型（CharacterString）,NA
N05,N05_009,備考,文字列型（CharacterString）,NA
N05,N05_010,関係備考,文字列型（CharacterString）,NA
N05,N05_011,駅名,文字列型（CharacterString）,NA
N06,N06_001,供用開始年,時間型（TM_Instant）,NA
N06,N06_002,設置期間（開始年）,時間型（TM_Period〉,NA
N06,N06_003,設置期間（終了年）,時間型（TM_Period〉,NA
N06,N06_004,関係ID,文字列型（CharacterString）,NA
N06,N06_005,変遷ID,コードリスト「変遷IDコード」,HighwayTransitionCd
N06,N06_006,変遷備考,文字列型（CharacterString）,NA
N06,N06_007,路線名,文字列型（CharacterString）,NA
N06,N06_008,路線種別,コードリスト「路線種別コード」,HighwayCatCd
N06,N06_009,供用状況,コードリスト「供用状況コード」,HighwayUseCd
N06,N06_010,車線数,整数型（Integer）,NA
N06,N06_011,関係備考,文字列型（CharacterString）,NA
N06,N06_012,供用開始年,時間型（TM_Instant）,NA
N06,N06_013,設置期間（開始年）,時間型（TM_Period〉,NA
N06,N06_014,設置期間（終了年）,時間型（TM_Period〉,NA
N06,N06_015,関係ID,文字列型（CharacterString）,NA
N06,N06_016,変遷ID,コードリスト「変遷IDコード」,HighwayTransitionCd
N06,N06_017,変遷備考,文字列型（CharacterString）,NA
N06,N06_018,地点名,文字列型（CharacterString）,NA
N06,N06_019,接合部種別,コードリスト「接合部種別コード」,HighwayConCd
N07,N07_001,バス区分,コードリスト「バス区分コード」,BusClassCd
N07,N07_002,事業者名,文字列型,NA
N07,N07_003,バス系統,文字列型,NA
N07,N07_004,平日運行頻度,実数型,NA
N07,N07_005,土曜日運行頻度,実数型,NA
N07,N07_006,日祝日運行頻度,実数型,NA
N07,N07_007,備考,文字列型,NA
N08,N08_001,行政区域,コードリスト「行政コード」,AdminAreaCd
N08,N08_002,空港種別,コードリスト「空港種別コード」,AirportCatCd..html
N08,N08_003,空港名称,文字列型（CharacterString）,NA
N08,N08_004,設置者,コードリスト「設置者・管理者コード」,InstallAdminCd-v2_3
N08,N08_005,管理者,コードリスト「設置者・管理者コード」,InstallAdminCd-v2_3
N08,N08_006,滑走路本数,整数型（Integer）,NA
N08,N08_007,滑走路延長,整数型（Integer）,NA
N08,N08_008,運用時間（開始）,順序型（整数型の配列）記述例） 07 30 （7時30分の場合）00 00 （0時0分の場合）※運用時間が24時間の場合、開始時間は「00 00」とする。※供用開始前の空港は「00 00」とする※不明な場合は「99 99」とする。,NA
N08,N08_009,運用時間（終了）,順序型（整数型の配列）記述例） 21 30 （21時30分の場合）24 00 （24時0分の場合）※運用時間が24時間の場合、終了時間は「24 00」とする。※供用開始前の空港は「00 00」とする※不明な場合は「99 99」とする。,NA
N08,N08_010,定期便,コードリスト「定期便コード」,RegularFlightCd
N08,N08_011,ジェット化,コードリスト「ジェット化コード」,AirJetCd
N08,N08_012,供用開始年,時間型（TM_Instant）,NA
N08,N08_013,供用状況,コードリスト「供用状況コード」,AirportUseCd
N08,N08_014,設置期間（開始年）,時間型（TM_Instant）,NA
N08,N08_015,設置期間（終了年）,時間型（TM_Instant）,NA
N08,N08_016,関係ID,文字列型（CharacterString）,NA
N08,N08_017,変遷ID,コードリスト「変遷IDコード」,AirportTransitionCd
N08,N08_018,変遷備考,文字列型（CharacterString）,NA
N08,N08_019,空港名称,文字列型（CharacterString）,NA
N08,N08_020,供用開始年,時間型（TM_Instant）,NA
N08,N08_021,供用状況,コードリスト「供用状況コード」,AirportUseCd
N08,N08_022,設置期間（開始年）,時間型（TM_Instant）,NA
N08,N08_023,設置期間（終了年）,時間型（TM_Instant）,NA
N08,N08_024,関係ID,文字列型（CharacterString）,NA
N08,N08_025,備考,文字列型（CharacterString）記述例）「標点位置は官報の座標（北緯XX°YY′ZZ″、東経XX°YY′ZZ″）から、現在の位置に移動した。」,NA
N09,N09_001,港ID,文字列型,NA
N09,N09_002,都道府県名,文字列型,NA
N09,N09_003,島嶼名,文字列型,NA
N09,N09_004,港名,文字列型,NA
N09,N09_005,航路ID,文字列型,NA
N09,N09_006,航路名,文字列型,NA
N09,N09_007,航路の起終点,文字列型,NA
N09,N09_008,航路の総距離,実数型,NA
N09,N09_009,事業者名,文字列型,NA
N09,N09_010,航路線ID,文字列型,NA
N09,N09_011,港ID1,文字列型,NA
N09,N09_012,港1島嶼名,文字列型,NA
N09,N09_013,港名1,文字列型,NA
N09,N09_014,港ID2,文字列型,NA
N09,N09_015,港2島嶼名,文字列型,NA
N09,N09_016,港名2,文字列型,NA
N09,N09_017,航行している航種（フェリー）,文字列型,NA
N09,N09_018,航行している航種（旅客船）,文字列型,NA
N09,N09_019,航行している航種（高速船）,文字列型,NA
N09,N09_020,航行している航種（ジェットフォイル）,文字列型,NA
N09,N09_021,航行している航種（その他）,文字列型,NA
N09,N09_022,便数（上り）,実数型,NA
N09,N09_023,便数（下り）,実数型,NA
N09,N09_024,所要時間（最短）,実数型,NA
N09,N09_025,所要時間（最長）,実数型,NA
N09,N09_026,標準ダイヤの運行期間,文字列型,NA
N09,N09_027,旅客定員（最大）,実数型,NA
N09,N09_028,旅客定員（最小）,実数型,NA
N09,N09_029,乗用車積載可能車両数,実数型,NA
N09,N09_030,トラック積載可能車両数,実数型,NA
N10,N10_001,都道府県コード,コードリスト「都道府県コード」,PrefCd
N10,N10_002,区分,コードリスト「緊急輸送道路区分コード」,UrgentRoadCd
N10,N10_003,道路種別,コードリスト「道路種別コード」,RoadCategoryCd
N10,N10_004,路線名称,文字列型（CharacterString）,NA
N10,N10_005,任意ID,数値型（Integer）,NA
N10,N10_006,枝ID,数値型（Integer）,NA
N10,N10_007,資料名称,文字列型（CharacterString）,NA
N10,N10_008,資料年月,文字列型（CharacterString）,NA
N11,N11_001,名称,文字列型（CharacterString）,NA
N11,N11_002,航空法分類,コードリスト「航空法分類コード」,AviationActCd
N11,N11_003,地域防災計画分類,文字列型（CharacterString）,NA
N11,N11_004,都道府県コード,コードリスト「都道府県コード」,PrefCd
N11,N11_005,所在地,文字列型（CharacterString）,NA
N11,N11_006,管理者名,文字列型（CharacterString）,NA
N11,N11_007,滑走路面積,文字列型（CharacterString）,NA
P02,NA,行政区域コード,コードリスト「行政コード」,AdminAreaCd
P02,NA,公共施設大分類,コードリスト「公共施設大分類コード」,PubFacMaclassCd
P02,NA,公共施設小分類,コードリスト「公共施設小分類コード」,PubFacMiclassCd
P02,NA,名称,文字列型,NA
P02,NA,所在地,文字列型,NA
P02,NA,管理者コード,コードリスト「公共施設管理者コード」,PubFacAdminCd
P02,NA,原典資料名,文字列型,NA
P03,P03_0001,事業者名等,文字列型,NA
P03,P03_0002,発電施設名称,文字列型,NA
P03,P03_0003,所在地,文字列型,NA
P03,P03_0004,既設・建設中区分,コードリスト型「工事中コード」,underConstruction
P03,P03_0005,運転開始年月日,時間型（TM_Instant）※西暦で、4桁の「年」、2桁の「月」及び「日」を記述する。,NA
P03,P03_0006,出力,実数型,NA
P03,P03_0007,RPS法_認定日,時間型（TM_Instant）※西暦で、4桁の「年」、2桁の「月」及び「日」を記述する,NA
P03,P03_0008,RPS法_発電出力,整数型,NA
P03,P03_0009,グリーン発電電力設備_認定日,時間型（TM_Instant）※西暦で、4桁の「年」、2桁の「月」及び「日」を記述する,NA
P03,P03_0010,グリーン発電電力設備_設備容量,実数型,NA
P03,P03_0101,水系名,文字列型,NA
P03,P03_0102,型式,コードリスト型（水力発電型式コード）１：ダム式、２：水路式、３：ダム水路,hydroelectric_power_plant_type
P03,P03_0201,水系名,文字列型,NA
P03,P03_0202,最大使用水量,実数型,NA
P03,P03_0203,最大有効落差,実数型,NA
P03,P03_0204,上池,文字列型,NA
P03,P03_0205,下池,文字列型,NA
P03,P03_0206,水車容量,整数型,NA
P03,P03_0207,水車形式,列挙型（立軸、横軸、斜流型、フランシス型、ポンプ水車）,NA
P03,P03_0208,水車台数,整数型,NA
P03,P03_0209,水力原動力,コードリスト型（水力原動力コード）１：混合揚水式水力２：純揚水式水力,pumpingup_type
P03,P03_0301,ID,文字列型,NA
P03,P03_0302,名称,文字列型,NA
P03,P03_0303,有効容量,整数型,NA
P03,P03_0304,利用水深,実数型,NA
P03,P03_0401,号機,文字列型,NA
P03,P03_0402,転換年月,時間型（TM_Instant）※西暦で、4桁の「年」、2桁の「月」及び「日」を記述する,NA
P03,P03_0403,専・混焼の別,列挙型（専焼、混焼、専混焼）,NA
P03,P03_0404,火力原動力,コードリスト型火力原動力コード,ThermalPowerEngine
P03,P03_0405,混焼含有物,列挙型（石炭、石炭（CWM）、原油、重油、軽油、灯油、残渣油、天然ガス、LNG（液化天然ガス）、LPG（液化石油ガス）、都市ガス、ミックスガス、ナフサ、COM（石炭石油混合燃料）、COG（石炭乾溜ガス）、BFG（高炉用ガス）、LDG（転炉ガス）、廃棄物、瀝青質混合物）,NA
P03,P03_0406,脱硫方式,文字列型,NA
P03,P03_0407,処理ガス量,実数型,NA
P03,P03_0408,比率,整数型,NA
P03,P03_0409,処理ガス量,実数型,NA
P03,P03_0410,比率,整数型,NA
P03,P03_0501,蒸気供給部門,文字列型,NA
P03,P03_0502,号機,文字列型,NA
P03,P03_0601,号機,文字列型,NA
P03,P03_0602,炉型,コードリスト型炉型コード,FurnaceType
P03,P03_0603,電源開発基本計画 組入年月,時間型（TM_Instant）※西暦で、4桁の「年」、2桁の「月」及び「日」を記述する,NA
P03,P03_0604,原子炉設置許可年月日,時間型（TM_Instant）※西暦で、4桁の「年」、2桁の「月」及び「日」を記述する,NA
P03,P03_0605,第一回工事計画認可年月,時間型（TM_Instant）※西暦で、4桁の「年」、2桁の「月」及び「日」を記述する,NA
P03,P03_0701,号機,文字列型,NA
P03,P03_0801,号機,文字列型,NA
P03,P03_0901,種別,コードリスト型バイオマス発電種別コード,BiomassType
P04,P04_001,医療機関分類,コードリスト「医療機関分類コード」,MedClassCd
P04,P04_002,施設名称,文字列型（CharacterString）,NA
P04,P04_003,所在地,文字列型（CharacterString）,NA
P04,P04_004,診療科目１,文字列型（CharacterString）,NA
P04,P04_005,診療科目２,文字列型（CharacterString）,NA
P04,P04_006,診療科目３,文字列型（CharacterString）,NA
P04,P04_007,開設者分類,コードリスト「開設者分類コード」,EstClassCd
P05,NA,行政区域コード,コードリスト「行政コード」,AdminAreaCd
P05,NA,施設分類,コードリスト「施設分類コード」,PubOfficeCd
P05,NA,名称,文字列型（CharacterString）,NA
P05,NA,所在地,文字列型（CharacterString）,NA
P07,NA,所在地,文字列型（CharacterString）,NA
P07,NA,店舗分類コード,コードリスト「燃料店舗分類コード」,FuelStoreCd
P09,P09_001,3次メッシュコード,NA,NA
P09,P09_002,施設数（ホテル）,NA,NA
P09,P09_003,施設数（旅館）,NA,NA
P09,P09_004,施設数（公共宿泊施設）,NA,NA
P09,P09_005,施設数（民宿）,NA,NA
P09,P09_006,施設数（ペンション）,NA,NA
P09,P09_007,施設数（宿坊）,NA,NA
P09,P09_008,施設数（コテージ・貸し別荘・山荘）,NA,NA
P09,P09_009,施設数（ユースホステル）,NA,NA
P09,P09_010,施設数（カプセルホテル）,NA,NA
P09,P09_011,施設数（研修センター）,NA,NA
P09,P09_012,施設総数,NA,NA
P09,P09_013,収容人数,NA,NA
P09,P09_014,室数,NA,NA
P11,P11_001,バス停名,文字列型,NA
P11,P11_002,バス区分,コードリスト「バス区分コード」,BusClassCd
P11,P11_003_1,事業者名_1,文字列型,NA
P11,P11_003_2,事業者名_2,文字列型,NA
P11,P11_003_3,事業者名_3,文字列型,NA
P11,P11_003_4,事業者名_4,文字列型,NA
P11,P11_003_5,事業者名_5,文字列型,NA
P11,P11_003_6,事業者名_6,文字列型,NA
P11,P11_003_7,事業者名_7,文字列型,NA
P11,P11_003_8,事業者名_8,文字列型,NA
P11,P11_003_9,事業者名_9,文字列型,NA
P11,P11_003_10,事業者名_10,文字列型,NA
P11,P11_003_11,事業者名_11,文字列型,NA
P11,P11_003_12,事業者名_12,文字列型,NA
P11,P11_003_13,事業者名_13,文字列型,NA
P11,P11_003_14,事業者名_14,文字列型,NA
P11,P11_003_15,事業者名_15,文字列型,NA
P11,P11_003_16,事業者名_16,文字列型,NA
P11,P11_003_17,事業者名_17,文字列型,NA
P11,P11_003_18,事業者名_18,文字列型,NA
P11,P11_003_19,事業者名_19,文字列型,NA
P11,P11_004_1,バス系統_1,文字列型,NA
P11,P11_004_2,バス系統_2,文字列型,NA
P11,P11_004_3,バス系統_3,文字列型,NA
P11,P11_004_4,バス系統_4,文字列型,NA
P11,P11_004_5,バス系統_5,文字列型,NA
P11,P11_004_6,バス系統_6,文字列型,NA
P11,P11_004_7,バス系統_7,文字列型,NA
P11,P11_004_8,バス系統_8,文字列型,NA
P11,P11_004_9,バス系統_9,文字列型,NA
P11,P11_004_10,バス系統_10,文字列型,NA
P11,P11_004_11,バス系統_11,文字列型,NA
P11,P11_004_12,バス系統_12,文字列型,NA
P11,P11_004_13,バス系統_13,文字列型,NA
P11,P11_004_14,バス系統_14,文字列型,NA
P11,P11_004_15,バス系統_15,文字列型,NA
P11,P11_004_16,バス系統_16,文字列型,NA
P11,P11_004_17,バス系統_17,文字列型,NA
P11,P11_004_18,バス系統_18,文字列型,NA
P11,P11_004_19,バス系統_19,文字列型,NA
P12,P12_001,観光資源_ID,整数型（Integer）,NA
P12,P12_002,観光資源名,文字列型（CharacterString）,NA
P12,P12_003,都道府県コード,コードリスト「都道府県コード」,PrefCd
P12,P12_004,行政コード,コードリスト「行政コード」,AdminAreaCd
P12,P12_005,種別名称,文字列型（CharacterString）,NA
P12,P12_006,所在地住所,文字列型（CharacterString）,NA
P12,P12_007,観光資源分類コード,コードリスト「観光資源分類コード」,tourismResourceCategoryCd
P13,P13_001,管理都道府県・整備局,文字列型（CharacterString）,NA
P13,P13_002,管理市区町村,文字列型（CharacterString）,NA
P13,P13_003,公園名,文字列型（CharacterString）,NA
P13,P13_004,公園種別,コードリスト「公園種別コード」,CityParkCd
P13,P13_005,所在地都道府県名,文字列型（CharacterString）,NA
P13,P13_006,所在地市区町村名,文字列型（CharacterString）,NA
P13,P13_007,供用開始年,時間型（TM_Instant）,NA
P13,P13_008,供用済面積,十進数型（Decimal）,NA
P13,P13_009,都市計画決定,コードリスト「都市計画決定コード」（０＝未確認、１＝決定、２＝未決定）,urban_planning_decided
P13,P13_010,備考,文字列型（CharacterString）,NA
P14,P14_001,都道府県名,文字型,NA
P14,P14_002,市区町村名,文字型,NA
P14,P14_003,所在地,文字型,NA
P14,P14_004,公共施設大分類,コードリスト「公共施設大分類コード」,PubFacMaclassCd
P14,P14_005,公共施設小分類,コードリスト「公共施設小分類コード」,PubFacMiclassCd_wf
P14,P14_006,福祉施設細分類,コードリスト「福祉施設細分類コード」,NA
P14,P14_007,名称,文字型,NA
P14,P14_008,管理者,コードリスト「管理者コード」の第2.0版を参照,PubFacAdminCd
P14,P14_009,定員,文字型,NA
P14,P14_010,原典資料名,文字型,NA
P14,P14_011,主題属性取得資料名,文字型,NA
P15,P15_001,施設名称,文字列型（CharacterString）,NA
P15,P15_002,地方公共団体名,文字列型（CharacterString）,NA
P15,P15_003,施設種別,コードリスト「施設種別コード」,FacilitiesClassificationCd
P15,P15_004,施設タイプ,文字列型（CharacterString）,NA
P15,P15_005,処理能力（t/日）,実数型（Real）,NA
P15,P15_006,屋内面積,実数型（Real）,NA
P15,P15_007,屋外面積,実数型（Real）,NA
P15,P15_008,全体容量,実数型（Real）,NA
P15,P15_009,処理能力（kL/日）,実数型（Real）,NA
P15,P15_010,計画最大汚水量,実数型（Real）,NA
P15,P15_011,処理物,文字列型（CharacterString）,NA
P15,P15_012,処理方式,文字列型（CharacterString）,NA
P15,P15_013,炉形式,文字列型（CharacterString）,NA
P15,P15_014,発電能力,実数型（Real）,NA
P15,P15_015,事業者名,文字列型（CharacterString）,NA
P15,P15_016,所在地,文字列型（CharacterString）,NA
P15,P15_017,産廃施設種別,産廃施設コード中間処理施設=1、最終処理施設=2,industrial_waste_disposal
P15,P15_018,特別管理,特別管理コード特別管理産業廃棄物処理以外=0、特別管理産業廃棄物処理=1,industrial_waste_special_treatment
P15,P15_019,取扱品目1,文字列型（CharacterString）,NA
P15,P15_020,取扱品目2,文字列型（CharacterString）,NA
P15,P15_021,取扱品目3,文字列型（CharacterString）,NA
P15,P15_022,取扱品目4,文字列型（CharacterString）,NA
P15,P15_023,取扱品目5,文字列型（CharacterString）,NA
P15,P15_024,取扱品目6,文字列型（CharacterString）,NA
P15,P15_025,取扱品目7,文字列型（CharacterString）,NA
P15,P15_026,取扱品目8,文字列型（CharacterString）,NA
P15,P15_027,取扱品目9,文字列型（CharacterString）,NA
P15,P15_028,取扱品目10,文字列型（CharacterString）,NA
P15,P15_029,取扱品目11,文字列型（CharacterString）,NA
P15,P15_030,取扱品目12,文字列型（CharacterString）,NA
P15,P15_031,取扱品目13,文字列型（CharacterString）,NA
P15,P15_032,取扱品目14,文字列型（CharacterString）,NA
P15,P15_033,取扱品目15,文字列型（CharacterString）,NA
P16,P16_001,名称,文字列型（CharacterString）,NA
P16,P16_002,主体コード,数値型（Decimal）コードリスト「主体コードリスト」,ResearchInstitutionCd
P16,P16_003,都道府県コード,数値型（Decimal）,NA
P16,P16_004,所在地,文字列型（CharacterString）,NA
P16,P16_005,ID,文字列型（CharacterString）,NA
P16,P16_006,原典1,数値型（Decimal）,NA
P16,P16_007,原典2,数値型（Decimal）,NA
P16,P16_008,原典3,数値型（Decimal）,NA
P16,P16_009,原典4,数値型（Decimal）,NA
P16,P16_010,原典5,数値型（Decimal）,NA
P16,P16_011,原典6,数値型（Decimal）,NA
P16,P16_012,原典7,数値型（Decimal）,NA
P16,P16_013,原典8,数値型（Decimal）,NA
P16,P16_014,原典9,数値型（Decimal）,NA
P16,P16_015,備考1,文字列型（CharacterString）,NA
P16,P16_016,備考2,文字列型（CharacterString）,NA
P16,P16_017,備考3,文字列型（CharacterString）,NA
P16,P16_018,備考4,文字列型（CharacterString）,NA
P16,P16_019,備考5,文字列型（CharacterString）,NA
P16,P16_020,備考6,文字列型（CharacterString）,NA
P16,P16_021,備考7,文字列型（CharacterString）,NA
P16,P16_022,備考8,文字列型（CharacterString）,NA
P16,P16_023,備考9,文字列型（CharacterString）,NA
P16,P16_024,備考10,文字列型（CharacterString）,NA
P16,P16_025,備考11,文字列型（CharacterString）,NA
P16,P16_026,備考12,文字列型（CharacterString）,NA
P17,P17_001,名称,文字列型（CharacterString）,NA
P17,P17_002,行政コード,コードリスト「行政コード」,AdminAreaCd
P17,P17_003,種別コード,コードリスト「種別コード」消防本部=1、消防署=2、分署・出張所=3,firehouse_type
P17,P17_004,所在地,文字列型（CharacterString）,NA
P17,P17_005,名称,文字列型（CharacterString）,NA
P18,P18_001,名称,文字列型（CharacterString）,NA
P18,P18_002,行政コード,コードリスト「行政コード」,AdminAreaCd
P18,P18_003,種別コード,コードリスト「種別コード」,PoliceStationCd
P18,P18_004,所在地,文字列型（CharacterString）,NA
P18,P18_005,名称,文字列型（CharacterString）,NA
P19,P19_001,地域資源ID,文字列型（CharacterString）,NA
P19,P19_002,都道府県コード,コードリスト「都道府県コード」,PrefCd
P19,P19_003,都道府県名,文字列型（CharacterString）,NA
P19,P19_004,類型コード,コードリスト「類型コード」,NaturalsceneCd
P19,P19_005,類型名,文字列型（CharacterString）,NA
P19,P19_006,自然景観資源分類コード,コードリスト「自然景観資源分類コード」,NaturalfeatureCd
P19,P19_007,自然景観資源分類名,文字列型（CharacterString）,NA
P19,P19_008,名称,文字列型（CharacterString）,NA
P20,P20_001,行政区域,コードリスト型（行政区域コード）,AdminAreaCd
P20,P20_002,名称,文字列型,NA
P20,P20_003,住所,文字列型,NA
P20,P20_004,施設の種類,文字列型,NA
P20,P20_005,収容人数,整数値型,NA
P20,P20_006,施設規模,文字列型,NA
P20,P20_007,災害分類_地震災害,真偽値型,NA
P20,P20_008,災害分類_津波災害,真偽値型,NA
P20,P20_009,災害分類_水害,真偽値型,NA
P20,P20_010,災害分類_火山災害,真偽値型,NA
P20,P20_011,災害分類_その他,真偽値型,NA
P20,P20_012,災害分類_指定なし,真偽値型,NA
P21,P21A_001,事業主体,文字列型,NA
P21,P21A_002,事業名称,文字列型,NA
P21,P21A_003,種別,コードリスト型（種別コード）上水道=1、簡易水道（公営）=2、簡易水道（非公営）=3,water_supply_type
P21,P21A_004,給水人口,整数型,NA
P21,P21A_005,日最大給水量,実数型,NA
P21,P21B_001,事業主体,文字列型,NA
P21,P21B_002,事業名称,文字列型,NA
P21,P21B_003,施設名称,文字列型,NA
P21,P21B_004,日最大給水量,実数型,NA
P22,P22a_001,行政区域,コードリスト型（行政区域コード）,AdminAreaCd
